tconst,title,year,genres,rating,votes,directorID,topActors
tt0800956,Life in a Metro,2007.0,"Comedy,Drama,Musical",7.4,13714,nm1397301,"['nm0004429', 'nm15562794', 'nm0451234']"
tt0801526,The Tracey Fragments,2007.0,Drama,6.0,7753,nm0567680,"['nm0680983', 'nm2299669', 'nm0199495']"
tt0802948,An American Crime,2007.0,"Biography,Crime,Drama",7.2,39121,nm0641373,"['nm0680983', 'nm2201055', 'nm0780678']"
tt0802983,Doraemon the Movie: Nobita's Dinosaur,2006.0,"Adventure,Animation,Comedy",7.2,1893,"nm2268014,nm0476417","['nm0297994', 'nm1678814', 'nm3514344']"
tt0803029,Linha de Passe,2008.0,"Drama,Sport",7.1,2997,"nm0758574,nm0858680","['nm0181613', 'nm2868560', 'nm0646737']"
tt0803052,Opium: Diary of a Madwoman,2007.0,"Drama,Romance",6.4,1207,nm0844444,"['nm0860947', 'nm0835975', 'nm0529452']"
tt0803057,The Promotion,2008.0,Comedy,5.6,20073,nm0175726,"['nm0005405', 'nm0000604', 'nm0175621']"
tt0803061,Red Dog,2011.0,"Biography,Comedy,Drama",7.3,20348,nm0826541,"['nm0524197', 'nm1592225', 'nm1046288']"
tt0803080,Say That You Love Me,2006.0,Drama,4.8,1060,nm0294878,"['nm2264547', 'nm2267641', 'nm2267545']"
tt0803096,Warcraft,2016.0,"Action,Adventure,Fantasy",6.7,289833,nm1512910,"['nm1379938', 'nm1745736', 'nm0004936']"
tt0803100,The Crocodiles,2009.0,"Adventure,Family",6.2,1743,nm0228542,"['nm2180198', 'nm2526264', 'nm3036132']"
tt0804443,Asylum,2008.0,Horror,4.0,4094,nm0254786,"['nm2105255', 'nm1272606', 'nm0017585']"
tt0804452,Bratz,2007.0,"Comedy,Family,Music",3.2,25388,nm0573732,"['nm0795981', 'nm0663546', 'nm2503064']"
tt0804461,Death Sentence,2007.0,"Action,Crime,Thriller",6.7,76489,nm1490123,"['nm0000102', 'nm0000422', 'nm0000593']"
tt0804463,Devil's Knot,2013.0,"Biography,Crime,Drama",6.1,24943,nm0000382,"['nm0000147', 'nm0000702', 'nm0005273']"
tt0804492,The Hottie & the Nottie,2008.0,"Comedy,Romance",2.0,39479,nm0701245,"['nm0385296', 'nm0601376', 'nm0003115']"
tt0804497,It's Kind of a Funny Story,2010.0,"Comedy,Drama,Romance",7.1,150690,"nm1349818,nm0281396","['nm1507857', 'nm0302108', 'nm0731075']"
tt0804505,Married Life,2007.0,"Biography,Crime,Drama",6.2,9968,nm0755158,"['nm0177933', 'nm0165101', 'nm1046097']"
tt0804507,Mother of Tears,2007.0,"Drama,Horror,Thriller",5.0,11612,nm0000783,"['nm0000782', 'nm0813066', 'nm0416253']"
tt0804513,Rainbow Song,2006.0,"Drama,Romance",7.3,1520,nm0474948,"['nm1130046', 'nm1392075', 'nm1066974']"
tt0804516,P2,2007.0,"Crime,Horror,Thriller",5.9,38004,nm0451076,"['nm0629697', 'nm0004747', 'nm0721951']"
tt0804519,Pool Party,2007.0,Comedy,3.5,1134,nm2269844,"['nm1616423', 'nm2522870', 'nm1655038']"
tt0804522,Rendition,2007.0,"Drama,Thriller",6.8,59215,nm0004303,"['nm0000702', 'nm0350453', 'nm0765597']"
tt0804529,Sleep Dealer,2008.0,"Drama,Romance,Sci-Fi",6.0,6768,nm1642796,"['nm0671526', 'nm0007237', 'nm0889846']"
tt0804540,Taxi 4,2007.0,"Action,Comedy,Crime",5.6,32084,nm0470443,"['nm0618651', 'nm0225899', 'nm0267188']"
tt0804552,The Killing Gene,2007.0,"Crime,Drama,Horror",5.7,9607,nm0788191,"['nm0010419', 'nm0050520', 'nm0004757']"
tt0805184,Bhagam Bhag,2006.0,"Comedy,Drama,Mystery",6.7,16515,nm0698184,"['nm0474774', 'nm0332871', 'nm0712546']"
tt0805185,Blood Trails,2006.0,"Horror,Thriller",3.5,1671,nm0470251,"['nm0658424', 'nm0992699', 'nm1755719']"
tt0805188,Marilena from P7,2006.0,"Drama,Fantasy",7.8,2098,nm0625904,"['nm2271257', 'nm2265039', 'nm2265039']"
tt0805526,Facing the Giants,2006.0,"Drama,Sport",6.5,18724,nm1731937,"['nm1731937', 'nm2266388', 'nm2264285']"
tt0805564,Lars and the Real Girl,2007.0,"Comedy,Drama,Romance",7.3,162855,nm0318916,"['nm0331516', 'nm0607865', 'nm0773973']"
tt0805570,The Midnight Meat Train,2008.0,"Horror,Mystery,Thriller",6.0,73872,nm0457565,"['nm0005068', 'nm0177896', 'nm0004753']"
tt0805576,Jar City,2006.0,"Crime,Drama,Mystery",6.8,5725,nm0466349,"['nm0797614', 'nm2099110', 'nm1155349']"
tt0805605,Saint Seiya: Heaven Chapter - Overture,2004.0,"Animation,Fantasy",7.0,1600,nm0945674,"['nm0299228', 'nm0840721', 'nm0368060']"
tt0805613,Shoppen Munich,2006.0,"Comedy,Drama,Romance",7.2,1353,nm1311684,"['nm1719883', 'nm2284661', 'nm1716880']"
tt0805647,The Witches,2020.0,"Adventure,Comedy,Family",5.4,49190,nm0000709,"['nm0004266', 'nm0818055', 'nm0001804']"
tt0806027,Blood: The Last Vampire,2009.0,"Action,Adventure,Fantasy",5.3,15464,nm0619599,"['nm0432428', 'nm1935292', 'nm0192377']"
tt0806029,Farewell,2009.0,"Drama,Romance,Thriller",6.9,7107,nm0137228,"['nm0133899', 'nm0001437', 'nm0487884']"
tt0806088,Heyy Babyy,2007.0,"Comedy,Drama",6.1,16890,nm1349318,"['nm0474774', 'nm0007228', 'nm1299011']"
tt0806147,Extreme Movie,2008.0,Comedy,3.7,11802,"nm0258418,nm0414795","['nm0005260', 'nm0148418', 'nm2126354']"
tt0806165,The Ramen Girl,2008.0,"Comedy,Drama,Romance",6.3,11588,nm0010012,"['nm0005261', 'nm0632664', 'nm0087109']"
tt0806203,Carriers,2009.0,"Adventure,Drama,Horror",5.9,52092,"nm0665041,nm1883612","['nm1517976', 'nm0005305', 'nm1086384']"
tt0806686,Yella,2007.0,"Drama,Horror,Romance",6.7,4463,nm0678857,"['nm0396125', 'nm0834479', 'nm1091185']"
tt0806938,Tired of Kissing Frogs,2005.0,"Comedy,Drama,Romance",6.0,1027,nm2270723,"['nm0785452', 'nm0851767', 'nm0493521']"
tt0806940,Bad Girls,2007.0,Comedy,5.3,2320,nm0765250,"['nm1172285', 'nm1743166', 'nm0765251']"
tt0807028,The Pool Boys,2009.0,Comedy,4.6,2746,nm0736930,"['nm0000498', 'nm2044985', 'nm0708293']"
tt0807054,It's a Free World...,2007.0,Drama,7.0,6450,nm0516360,"['nm1663573', 'nm0254927', 'nm2022053']"
tt0807716,Long Flat Balls,2006.0,"Comedy,Drama,Sport",5.7,2093,"nm2274868,nm0958969","['nm2273904', 'nm2273450', 'nm2274911']"
tt0807721,Jellyfish,2007.0,Drama,7.0,2784,"nm0311700,nm0449316","['nm0012239', 'nm2275628', 'nm1495361']"
tt0807758,Partner,2007.0,"Comedy,Drama,Romance",5.8,14447,nm0223522,"['nm0006795', 'nm0332871', 'nm1069034']"
tt0807943,Dhee,2007.0,"Action,Comedy",7.3,5532,nm1626425,"['nm2059736', 'nm2059736', 'nm1299510']"
tt0807944,Dheena,2001.0,"Action,Drama",7.1,3010,nm1436693,"['nm0015001', 'nm0329730', 'nm0481798']"
tt0807956,Occupation 101,2006.0,Documentary,8.1,2649,"nm1894365,nm2055185","['nm1963991', 'nm1741754', 'nm2277280']"
tt0808151,Angels & Demons,2009.0,"Mystery,Thriller",6.7,319229,nm0000165,"['nm0000158', 'nm0000191', 'nm0957909']"
tt0808174,Blind,2007.0,"Drama,Romance",7.2,1160,nm0233288,"['nm0783034', 'nm0717603', 'nm0893637']"
tt0808185,The Bothersome Man,2006.0,"Comedy,Drama,Fantasy",7.2,18670,nm0509633,"['nm0042212', 'nm0054970', 'nm0769449']"
tt0808230,Two Worlds,2007.0,"Comedy,Fantasy",5.6,1531,nm0169300,"['nm0688143', 'nm0511943', 'nm0239816']"
tt0808232,A Dog Year,2009.0,"Comedy,Drama",6.0,3884,nm0492215,"['nm0000313', 'nm0024404', 'nm0809135']"
tt0808237,Drama/Mex,2006.0,Drama,5.9,1452,nm1319671,"['nm0064933', 'nm1939487', 'nm2209068']"
tt0808240,Turks in Space,2006.0,"Action,Comedy,Sci-Fi",1.5,16947,nm0862605,"['nm0035067', 'nm0258673', 'nm0258673']"
tt0808244,Easy Virtue,2008.0,"Comedy,Romance",6.6,22995,nm0254632,"['nm0004754', 'nm1602660', 'nm0000218']"
tt0808245,A Letter to Elia,2010.0,Documentary,7.4,1162,"nm2719270,nm0000217",['nm0000480']
tt0808265,The Ferryman,2007.0,"Fantasy,Horror,Thriller",4.7,1993,nm1503386,"['nm0722636', 'nm0289098', 'nm1268748']"
tt0808276,Cold Prey,2006.0,"Horror,Thriller",6.2,20463,nm1012385,"['nm2070336', 'nm2273775', 'nm2274210']"
tt0808279,Funny Games,2007.0,"Crime,Drama,Thriller",6.5,107846,nm0359734,"['nm0915208', 'nm0000619', 'nm0685856']"
tt0808285,The Good Heart,2009.0,"Comedy,Drama",6.8,5277,nm0477597,"['nm0200452', 'nm0004051', 'nm0119144']"
tt0808306,Honeymoon Travels Pvt. Ltd.,2007.0,"Comedy,Drama,Romance",6.1,3058,nm1030373,"['nm1867717', 'nm1999369', 'nm1224082']"
tt0808315,Dead in 3 Days,2006.0,"Horror,Thriller",5.5,2705,nm0698283,"['nm2274783', 'nm2274778', 'nm0826205']"
tt0808331,Joshua,2007.0,"Drama,Horror,Thriller",5.8,13727,nm0711807,"['nm0005377', 'nm0267812', 'nm2275042']"
tt0808339,The Heir Apparent: Largo Winch,2008.0,"Action,Thriller",6.4,15330,nm1362432,"['nm0803037', 'nm0000218', 'nm0543547']"
tt0808357,"Lust, Caution",2007.0,"Drama,History,Romance",7.5,47176,nm0000487,"['nm0504897', 'nm2325018', 'nm2325018']"
tt0808399,"New York, I Love You",2008.0,"Comedy,Drama,Romance",6.2,49253,"nm0015359,nm0040939,nm0051157,nm0400441,nm0412517,nm0422638,nm0001408,nm0551358,nm0619762,nm0000204,nm0711840","['nm0479471', 'nm0000204', 'nm0177896']"
tt0808417,Persepolis,2007.0,"Animation,Biography,Drama",8.0,103322,"nm1749112,nm2277869","['nm0557859', 'nm0000366', 'nm0001687']"
tt0808506,The Girl Who Leapt Through Time,2006.0,"Adventure,Animation,Comedy",7.6,73617,nm0396074,"['nm2337578', 'nm1897007', 'nm2337967']"
tt0808510,Tooth Fairy,2010.0,"Comedy,Family,Fantasy",5.1,51759,nm0501185,"['nm0425005', 'nm0000171', 'nm0000267']"
tt0808526,Life During Wartime,2009.0,"Comedy,Drama",6.4,8104,nm0001754,"['nm0376602', 'nm0005049', 'nm0000639']"
tt0808532,Hacking Democracy,2006.0,Documentary,7.8,1368,"nm0034096,nm0584485",['nm0622553']
tt0809407,12:08 East of Bucharest,2006.0,"Comedy,Drama",7.3,8373,nm1717949,"['nm0028303', 'nm2276340', 'nm1717222']"
tt0809425,In the City of Sylvia,2007.0,Drama,6.8,2666,nm0346360,"['nm0529813', 'nm1118726', 'nm1594891']"
tt0809504,The Accidental Husband,2008.0,"Comedy,Romance",5.6,26234,nm0001162,"['nm0000235', 'nm0604742', 'nm0532461']"
tt0809533,Las 13 rosas,2007.0,"Drama,History",6.7,2252,nm0554880,"['nm0529813', 'nm0845189', 'nm0676070']"
tt0809535,Sway,2006.0,"Crime,Drama",7.1,1257,nm1114829,"['nm0643885', 'nm0434596', 'nm0406592']"
tt0809931,Noise,2007.0,"Crime,Drama,Mystery",6.6,2795,nm1234242,"['nm0184698', 'nm2274505', 'nm1479093']"
tt0809951,Empties,2007.0,"Comedy,Drama",7.2,5152,nm0841232,"['nm0006664', 'nm0464495', 'nm0484968']"
tt0810058,Aap Ki Khatir,2006.0,"Comedy,Romance",3.9,1036,nm0201710,"['nm0451379', 'nm1231899', 'nm0665349']"
tt0810089,The Belgrade Phantom,2009.0,"Action,Crime,Documentary",6.7,1608,nm1482509,"['nm1179625', 'nm0587027', 'nm1728161']"
tt0810444,The Pumpkin Karver,2006.0,Horror,3.4,1719,nm0542943,"['nm1433017', 'nm0916471', 'nm2046678']"
tt0810772,Belle du Seigneur,2012.0,"Drama,Romance",5.0,1537,nm2283173,"['nm0001667', 'nm1177440', 'nm0832380']"
tt0810784,Bright Star,2009.0,"Biography,Drama,Romance",6.9,29310,nm0001005,"['nm0180411', 'nm0924210', 'nm0773973']"
tt0810809,Congorama,2006.0,"Comedy,Drama",7.1,1231,nm0265852,"['nm0332709', 'nm0014133', 'nm0144045']"
tt0810817,The Da Vinci Treasure,2006.0,"Action,Adventure,Mystery",2.2,1088,nm1910620,"['nm0001367', 'nm0000448', 'nm0792780']"
tt0810819,The Danish Girl,2015.0,"Biography,Drama",7.1,203893,nm0393799,"['nm1519666', 'nm2539953', 'nm1720028']"
tt0810823,The Deaths of Ian Stone,2007.0,"Horror,Thriller",5.5,13820,nm0224191,"['nm1036181', 'nm1444665', 'nm1268047']"
tt0810827,Death Note: The Last Name,2006.0,"Adventure,Crime,Drama",7.1,18177,nm0437526,"['nm0297885', 'nm1947564', 'nm1947564']"
tt0810836,Dirt Music,2019.0,"Crime,Drama,Romance",5.3,1153,nm0429963,"['nm0531808', 'nm1330560', 'nm13966258']"
tt0810868,Free Rainer,2007.0,"Comedy,Drama",6.7,4739,nm0918326,"['nm0001953', 'nm0776409', 'nm0675919']"
tt0810880,Gospel Hill,2008.0,Drama,5.5,1023,nm0002064,"['nm1352900', 'nm0000284', 'nm0000291']"
tt0810913,Jack and Jill,2011.0,Comedy,3.3,93586,nm0240797,"['nm0001191', 'nm0001191', 'nm0005017']"
tt0810922,Take Me Home Tonight,2011.0,"Comedy,Drama,Romance",6.3,56997,nm0236226,"['nm0333410', 'nm0267506', 'nm0283945']"
tt0810924,Knife Edge,2009.0,"Horror,Thriller",4.5,1175,nm0382776,"['nm0095017', 'nm1461267', 'nm0099377']"
tt0810928,The Last Sin Eater,2007.0,Drama,5.6,2060,nm0484901,"['nm0001221', 'nm0001794', 'nm1882929']"
tt0810945,Live!,2007.0,Drama,5.8,5227,nm0349702,"['nm0578949', 'nm0472710', 'nm0114532']"
tt0810951,Look,2007.0,"Comedy,Crime,Drama",6.6,1902,nm0726472,"['nm0574535', 'nm0574535', 'nm1167195']"
tt0810988,The Nines,2007.0,"Drama,Fantasy,Mystery",6.2,35095,nm0041864,"['nm0005351', 'nm0005351', 'nm0005351']"
tt0811011,Pirates of Treasure Island,2006.0,"Action,Adventure",2.3,1189,nm0805635,"['nm0000448', 'nm0619295', 'nm1407022']"
tt0811066,Shootout at Lokhandwala,2007.0,"Action,Crime,Drama",7.1,11268,nm0482232,"['nm0000821', 'nm0004569', 'nm0792911']"
tt0811080,Speed Racer,2008.0,"Action,Adventure,Comedy",6.1,81211,"nm0905154,nm0905152","['nm0386472', 'nm0289142', 'nm0000207']"
tt0811106,The Ten,2007.0,"Comedy,Romance",4.9,17098,nm0906476,"['nm0748620', 'nm0004695', 'nm0000213']"
tt0811124,The Lost Tribe,2010.0,"Adventure,Horror,Thriller",3.8,1946,nm0004152,"['nm2032150', 'nm1197383', 'nm2282360']"
tt0811128,Turn the River,2007.0,Drama,5.8,1972,nm0001177,"['nm0000463', 'nm1950879', 'nm0001800']"
tt0811136,Shut Up & Sing,2006.0,"Biography,Documentary,Music",7.6,5036,"nm0465932,nm0669637",
tt0811137,The Do-Deca-Pentathlon,2012.0,"Comedy,Sport",5.9,1840,"nm0243231,nm0243233","['nm1193110', 'nm1587813', 'nm1436209']"
tt0811138,The Love Guru,2008.0,"Comedy,Romance,Sport",3.8,56158,nm0773605,"['nm0000196', 'nm0000196', 'nm0000196']"
tt0811159,The Wild Guys 4,2007.0,"Comedy,Family,Sport",3.7,1139,nm0556076,"['nm0643804', 'nm0643806', 'nm1441520']"
tt0812243,Ex Drummer,2007.0,"Comedy,Crime,Drama",6.9,11328,nm0607831,"['nm1679447', 'nm0046408', 'nm2131701']"
tt0812352,9 Miles Down,2009.0,"Horror,Mystery,Sci-Fi",5.3,4155,nm0909026,"['nm0001600', 'nm0234807', 'nm0909026']"
tt0812377,Solitary Fragments,2007.0,Drama,6.6,1501,nm0740963,"['nm0971346', 'nm0555296', 'nm1940039']"
tt0813129,Evil,2005.0,"Action,Comedy,Horror",5.4,1951,nm0636741,"['nm1040095', 'nm1351298', 'nm1347616']"
tt0813540,Naksha,2006.0,"Action,Adventure,Comedy",3.6,1445,nm1568794,"['nm0219971', 'nm1059103', 'nm1213820']"
tt0813541,Piter FM,2006.0,"Comedy,Drama,Romance",7.0,3930,nm2294083,"['nm0270250', 'nm1142921', 'nm1068631']"
tt0813547,The Counterfeiters,2007.0,"Crime,Drama,History",7.5,48024,nm0752328,"['nm0548686', 'nm0225944', 'nm0834479']"
tt0813548,Godavari,2006.0,"Drama,Romance",7.9,1834,nm2289322,"['nm1368731', 'nm2151543', 'nm0080238']"
tt0813549,Fatal Contact,2006.0,"Action,Crime,Drama",6.5,1842,nm0492315,"['nm0943104', 'nm0155617', 'nm1509090']"
tt0813996,Different,2006.0,"Action,Drama,Fantasy",3.7,1462,nm1082555,"['nm1747683', 'nm1069850', 'nm1244971']"
tt0814014,Apne,2007.0,"Action,Drama,Sport",6.1,3712,nm0788858,"['nm0004429', 'nm0219971', 'nm0219967']"
tt0814022,Bangkok Dangerous,2008.0,"Action,Crime,Thriller",5.3,59098,"nm0659380,nm0161152","['nm0000115', 'nm0947777', 'nm1395312']"
tt0814075,Deliver Us from Evil,2006.0,"Crime,Documentary",7.9,11122,nm1332844,
tt0814130,The Hammer,2007.0,"Comedy,Romance,Sport",7.1,6399,nm0379237,"['nm0004805', 'nm2092398', 'nm0432013']"
tt0814131,Hank and Mike,2008.0,"Comedy,Fantasy",5.8,1637,nm0459585,"['nm0584221', 'nm0541507', 'nm0005098']"
tt0814243,One Piece: The Movie,2000.0,"Action,Adventure,Animation",6.9,9281,nm2910657,"['nm0645500', 'nm0945322', 'nm0620017']"
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010.0,"Adventure,Family,Fantasy",5.9,209973,nm0001060,"['nm0503567', 'nm0571727', 'nm0176869']"
tt0814314,Seven Pounds,2008.0,"Drama,Mystery,Thriller",7.6,321505,nm0610831,"['nm0000226', 'nm0206257', 'nm0000437']"
tt0814331,Spring Breakdown,2009.0,"Comedy,Romance",4.8,4902,nm1451294,"['nm0688132', 'nm0000205', 'nm0237222']"
tt0814335,The Stepfather,2009.0,"Mystery,Thriller",5.6,41494,nm0566586,"['nm0046112', 'nm0909620', 'nm0000688']"
tt0814380,Notte prima degli esami - Oggi,2007.0,Comedy,5.2,2478,nm0110292,"['nm0659094', 'nm1679452', 'nm1968793']"
tt0814666,Bamako,2006.0,Drama,6.7,1547,nm0803066,"['nm0563740', 'nm2287687', 'nm0224821']"
tt0814685,Frontier(s),2007.0,Horror,6.2,29989,nm1164755,"['nm1675534', 'nm0927907', 'nm0509876']"
tt0814768,The Price to Pay,2007.0,Comedy,5.6,1241,nm1464507,"['nm0002010', 'nm0000882', 'nm0487254']"
tt0815138,Take,2007.0,"Crime,Drama,Thriller",5.8,1746,nm2291380,"['nm0000378', 'nm0719637', 'nm1544100']"
tt0815178,The Life Before Her Eyes,2007.0,"Drama,Fantasy,Mystery",6.2,15151,nm1166926,"['nm0000235', 'nm0939697', 'nm0025483']"
tt0815181,Iraq for Sale: The War Profiteers,2006.0,"Documentary,War",7.6,1684,nm0339254,
tt0815236,She's Out of My League,2010.0,"Comedy,Romance",6.4,149965,nm1637768,"['nm0059431', 'nm1404408', 'nm2554352']"
tt0815241,Religulous,2008.0,"Comedy,Documentary,War",7.6,60765,nm0153078,
tt0815244,Sydney White,2007.0,"Comedy,Drama,Romance",6.2,52783,nm0638271,"['nm0004789', 'nm0668139', 'nm1668265']"
tt0815245,The Uninvited,2009.0,"Drama,Fantasy,Horror",6.3,87689,"nm0345294,nm0345307","['nm0115161', 'nm0444223', 'nm0006969']"
tt0815890,The Blue Elephant,2006.0,"Adventure,Animation,Family",5.7,1425,"nm1155551,nm1026538","['nm1586653', 'nm2144337', 'nm2584808']"
tt0816150,"Ice Cream, I Scream",2006.0,"Comedy,Drama",6.6,6815,nm1729048,"['nm2311499', 'nm2311752', 'nm2307217']"
tt0816258,Pokiri,2006.0,"Action,Crime,Thriller",8.0,16435,nm0700872,"['nm1121870', 'nm2299825', 'nm0695177']"
tt0816436,Black Water,2007.0,"Adventure,Drama,Horror",5.8,16754,"nm2299471,nm0871188","['nm0322591', 'nm0220450', 'nm1500343']"
tt0816442,The Book Thief,2013.0,"Drama,War",7.5,145557,nm1093053,"['nm4563869', 'nm0001691', 'nm0001833']"
tt0816462,Conan the Barbarian,2011.0,"Action,Adventure,Fantasy",5.2,104502,nm1197971,"['nm0597388', 'nm0000579', 'nm0000535']"
tt0816539,Jack Brooks: Monster Slayer,2007.0,"Action,Comedy,Horror",5.9,6799,nm1394062,"['nm0000387', 'nm2033655', 'nm2033655']"
tt0816545,Kabluey,2007.0,Comedy,6.5,4620,nm1099475,"['nm1099475', 'nm0001435', 'nm0000414']"
tt0816556,Lake Mungo,2008.0,"Drama,Horror,Mystery",6.2,34115,nm1757667,"['nm0871525', 'nm0687109', 'nm2089454']"
tt0816616,Poor Boy's Game,2007.0,Drama,6.3,1437,nm0899364,"['nm1160472', 'nm0000418', 'nm0018416']"
tt0816692,Interstellar,2014.0,"Adventure,Drama,Sci-Fi",8.7,2364589,nm0634240,"['nm0000190', 'nm0004266', 'nm1567113']"
tt0816711,World War Z,2013.0,"Action,Adventure,Horror",7.0,756891,nm0286975,"['nm0000093', 'nm0257969', 'nm2020146']"
tt0817177,Flipped,2010.0,"Comedy,Drama,Romance",7.7,102880,nm0001661,"['nm1630992', 'nm2786608', 'nm0000360']"
tt0817225,Secret Sunshine,2007.0,Drama,7.5,10267,nm0496969,"['nm0161133', 'nm0814280', 'nm3727008']"
tt0817228,The Tattooist,2007.0,"Drama,Horror,Thriller",5.1,3315,nm1317966,"['nm0004736', 'nm1632485', 'nm0266713']"
tt0817230,Valentine's Day,2010.0,"Comedy,Romance",5.8,128070,nm0005190,"['nm0000210', 'nm0004937', 'nm0004266']"
tt0817538,Drillbit Taylor,2008.0,"Action,Comedy,Crime",5.7,63466,nm0109359,"['nm0005562', 'nm0669681', 'nm1372713']"
tt0817544,Never Forever,2007.0,"Drama,Romance",6.4,1735,nm1346562,"['nm0267812', 'nm0267812', 'nm0570598']"
tt0817545,The Power of Few,2013.0,"Action,Crime,Drama",5.1,4356,nm0555381,"['nm0000686', 'nm1175788', 'nm0000225']"
tt0818165,The Alphabet Killer,2008.0,"Crime,Mystery,Thriller",5.2,9182,nm0003343,"['nm0244630', 'nm0000144', 'nm0000459']"
tt0818170,The Little Traitor,2007.0,Drama,6.9,1132,nm0744922,"['nm2018786', 'nm0000547', 'nm0827698']"
tt0819714,The Edge of Love,2008.0,"Biography,Drama,Romance",6.1,19526,nm0562266,"['nm0461136', 'nm1092227', 'nm0722629']"
tt0819755,Babysitter Wanted,2007.0,"Horror,Thriller",5.4,8098,"nm1396586,nm0541308","['nm3357231', 'nm0860688', 'nm0000684']"
tt0819765,Dog Bite Dog,2006.0,"Action,Crime,Drama",6.5,2798,nm1110912,"['nm0155211', 'nm0498189', 'nm2411110']"
tt0819791,The One Percent,2006.0,Documentary,6.8,1146,nm1282156,
tt0819796,Play Me a Love Song,2007.0,"Comedy,Music",7.5,1602,nm1203224,"['nm1254556', 'nm2058697', 'nm1989521']"
tt0819810,Traffic Signal,2007.0,Drama,6.6,1821,nm1055105,"['nm0447240', 'nm1911617', 'nm1822342']"
tt0819895,The Paper Will Be Blue,2006.0,"Action,Drama",7.6,2241,nm1364086,"['nm2304502', 'nm2304709', 'nm1058007']"
tt0819953,Days of Darkness,2007.0,"Comedy,Drama,Fantasy",6.8,3265,nm0000780,"['nm0479745', 'nm1208167', 'nm0529635']"
tt0820096,Playing the Victim,2006.0,Comedy,7.1,2941,nm1970598,"['nm2067903', 'nm1181610', 'nm0045388']"
tt0820111,Meatball Machine,2005.0,"Action,Horror,Sci-Fi",5.7,2420,"nm0945369,nm2310701","['nm1534063', 'nm1833861', 'nm2374788']"
tt0820117,We Are Not Angels 3: Rock & Roll Strike Back,2006.0,"Comedy,Drama,Music",5.2,2522,nm0664575,"['nm0670655', 'nm0865411', 'nm0229309']"
tt0820142,The Reef,2006.0,"Adventure,Animation,Family",4.1,4677,"nm0048519,nm0289065,nm2313736","['nm0722636', 'nm0009550', 'nm0316723']"
tt0820158,"Tokyo Tower: Mom and Me, and Sometimes Dad",2007.0,Drama,7.4,1098,nm0559629,"['nm0643885', 'nm0452817', 'nm1176776']"
tt0821442,A Dirty Carnival,2006.0,"Action,Crime,Drama",7.3,9532,nm1168564,"['nm1251770', 'nm1141657', 'nm1224530']"
tt0821470,The City of Violence,2006.0,"Action,Crime,Thriller",6.6,4900,nm0753423,"['nm0753423', 'nm1045934', 'nm1366028']"
tt0821640,Ghosts of Girlfriends Past,2009.0,"Comedy,Fantasy,Romance",5.8,97388,nm0914132,"['nm0000190', 'nm0004950', 'nm1297015']"
tt0821642,The Soloist,2009.0,"Biography,Drama,Music",6.7,56201,nm0942504,"['nm0004937', 'nm0000375', 'nm0001416']"
tt0822389,Kenny,2006.0,Comedy,7.2,7488,nm0414814,"['nm2037879', 'nm2639506', 'nm2635146']"
tt0822832,Marley & Me,2008.0,"Drama,Family",7.0,172508,nm0291205,"['nm0005562', 'nm0000098', 'nm0199312']"
tt0822833,"Sex, Party & Lies",2009.0,"Comedy,Drama",3.9,3110,"nm0016203,nm0579687","['nm1832584', 'nm1869101', 'nm2304398']"
tt0822847,Priest,2011.0,"Action,Fantasy,Horror",5.7,127167,nm0829820,"['nm0079273', 'nm1544217', 'nm0702572']"
tt0822849,Rails & Ties,2007.0,Drama,6.7,4353,nm0002055,"['nm0000102', 'nm0001315', 'nm1851028']"
tt0822854,Shooter,2007.0,"Action,Drama,Thriller",7.1,368017,nm0298807,"['nm0000242', 'nm0671567', 'nm0593961']"
tt0822868,Make It Happen,2008.0,"Drama,Musical",5.4,6595,nm0335337,"['nm0935541', 'nm1935086', 'nm0809720']"
tt0823240,The Romance of Astrea and Celadon,2007.0,"Comedy,Drama,Romance",6.3,1776,nm0006445,"['nm2150475', 'nm2321291', 'nm0144039']"
tt0823451,Dus Kahaniyaan,2007.0,Drama,5.7,1754,"nm1126068,nm0348495,nm0482232,nm0576554,nm2322617,nm1123937","['nm0451170', 'nm0990671', 'nm0659249']"
tt0823668,Screamers,2006.0,"Documentary,Music",6.0,1591,nm2013302,
tt0824316,Dor,2006.0,Drama,7.9,6394,nm0474398,"['nm1779702', 'nm1662277', 'nm1493836']"
tt0824330,Female Agents,2008.0,"Drama,War",6.7,8196,nm0758933,"['nm0000521', 'nm0220017', 'nm0001953']"
tt0824375,Nishabd,2007.0,Drama,5.4,1836,nm0890060,"['nm0000821', 'nm2318317', 'nm0720763']"
tt0824696,A Movie of Eggs,2005.0,"Animation,Comedy,Family",6.5,1564,"nm2319883,nm1349604","['nm0080966', 'nm0260846', 'nm0883875']"
